price,brand,model,year_model,mileage,gear,fuel,bodywork,city,state,age_years,price_deviation,brand_avg_price,state_avg_price,city_avg_price,is_luxury_brand
10479000.0,CHEVROLET,ONIX,2023,33047.0,AUTOMATICO,FLEX,HATCH,SAO PAULO,SP,2,2342998.679245283,9845740.728643216,9799506.052422557,9694394.39163498,0
10479000.0,FIAT,PULSE,2023,44474.0,AUTOMATICO,FLEX,SUV,BELO HORIZONTE,MG,2,628438.5964912288,8808720.06633499,10169664.930924548,9939429.85553772,0
10479000.0,CHEVROLET,ONIX,2023,33047.0,AUTOMATICO,FLEX,HATCH,SAO PAULO,SP,2,2342998.679245283,9845740.728643216,9799506.052422557,9694394.39163498,0
10479000.0,RENAULT,DUSTER,2023,48221.0,AUTOMATICO,FLEX,SUV,MACEIO,AL,2,190707.3170731701,8993171.56626506,7725018.518518519,7725018.518518519,0
10479000.0,FIAT,PULSE,2023,44474.0,AUTOMATICO,FLEX,SUV,CONTAGEM,MG,2,628438.5964912288,8808720.06633499,10169664.930924548,10400953.781512605,0
10479000.0,FIAT,PULSE,2023,44474.0,AUTOMATICO,FLEX,SUV,CONTAGEM,MG,2,628438.5964912288,8808720.06633499,10169664.930924548,10400953.781512605,0
8575000.0,PEUGEOT,208,2023,42727.0,AUTOMATICO,FLEX,HATCH,SANTOS,SP,2,885066.666666667,10124348.75,9799506.052422557,13225034.48275862,0
10669000.0,RENAULT,DUSTER,2023,41133.0,AUTOMATICO,FLEX,SUV,RIO DE JANEIRO,RJ,2,380707.3170731701,8993171.56626506,10632847.154471545,10881728.767123288,0
10659000.0,VOLKSWAGEN,NIVUS,2022,58299.0,AUTOMATICO,FLEX,SUV,SAO PAULO,SP,3,-855666.666666666,10100532.564450474,9799506.052422557,9694394.39163498,0
10659000.0,RENAULT,DUSTER,2023,45637.0,AUTOMATICO,FLEX,SUV,SAO PAULO,SP,2,370707.3170731701,8993171.56626506,9799506.052422557,9694394.39163498,0
10659000.0,VOLKSWAGEN,T-CROSS,2023,44490.0,AUTOMATICO,FLEX,SUV,MOGI MIRIM,SP,2,-979828.2110091746,10100532.564450474,9799506.052422557,9403666.666666666,0
10649000.0,RENAULT,DUSTER,2023,43633.0,AUTOMATICO,FLEX,SUV,RIO DE JANEIRO,RJ,2,360707.3170731701,8993171.56626506,10632847.154471545,10881728.767123288,0
10649000.0,RENAULT,DUSTER,2023,26691.0,AUTOMATICO,FLEX,SUV,RIO DE JANEIRO,RJ,2,360707.3170731701,8993171.56626506,10632847.154471545,10881728.767123288,0
10649000.0,RENAULT,DUSTER,2023,50804.0,AUTOMATICO,FLEX,SUV,GOIANIA,GO,2,360707.3170731701,8993171.56626506,18843937.77027027,19793575.024875622,0
10629000.0,RENAULT,DUSTER,2023,46721.0,AUTOMATICO,FLEX,SUV,SAO CAETANO DO SUL,SP,2,340707.3170731701,8993171.56626506,9799506.052422557,10122714.285714285,0
10629000.0,RENAULT,DUSTER,2023,46069.0,AUTOMATICO,FLEX,SUV,SAO PAULO,SP,2,340707.3170731701,8993171.56626506,9799506.052422557,9694394.39163498,0
10619000.0,FIAT,PULSE,2023,48220.0,AUTOMATICO,FLEX,SUV,LIMEIRA,SP,2,768438.5964912288,8808720.06633499,9799506.052422557,9530000.0,0
10619000.0,FIAT,PULSE,2023,48220.0,AUTOMATICO,FLEX,SUV,MOGI MIRIM,SP,2,768438.5964912288,8808720.06633499,9799506.052422557,9403666.666666666,0
10609000.0,RENAULT,DUSTER,2023,48525.0,AUTOMATICO,FLEX,SUV,SAO PAULO,SP,2,320707.3170731701,8993171.56626506,9799506.052422557,9694394.39163498,0
10609000.0,RENAULT,DUSTER,2023,48881.0,AUTOMATICO,FLEX,SUV,SAO CAETANO DO SUL,SP,2,320707.3170731701,8993171.56626506,9799506.052422557,10122714.285714285,0
10609000.0,RENAULT,DUSTER,2023,48934.0,AUTOMATICO,FLEX,SUV,JUNDIAI,SP,2,320707.3170731701,8993171.56626506,9799506.052422557,9292525.0,0
10609000.0,VOLKSWAGEN,T-CROSS,2022,58257.0,AUTOMATICO,FLEX,SUV,SAO CAETANO DO SUL,SP,3,-1495095.2380952388,10100532.564450474,9799506.052422557,10122714.285714285,0
10609000.0,RENAULT,DUSTER,2023,48811.0,AUTOMATICO,FLEX,SUV,SAO CAETANO DO SUL,SP,2,320707.3170731701,8993171.56626506,9799506.052422557,10122714.285714285,0
10609000.0,VOLKSWAGEN,T-CROSS,2022,58257.0,AUTOMATICO,FLEX,SUV,SANTO ANDRE,SP,3,-1495095.2380952388,10100532.564450474,9799506.052422557,10063042.537313433,0
10599000.0,NISSAN,KICKS,2022,51183.0,AUTOMATICO,FLEX,SUV,BELO HORIZONTE,MG,3,219888.88888888806,10515716.417910447,10169664.930924548,9939429.85553772,0
10599000.0,NISSAN,KICKS,2022,51183.0,AUTOMATICO,FLEX,SUV,BELO HORIZONTE,MG,3,219888.88888888806,10515716.417910447,10169664.930924548,9939429.85553772,0
10599000.0,NISSAN,KICKS,2022,51183.0,AUTOMATICO,FLEX,SUV,BELO HORIZONTE,MG,3,219888.88888888806,10515716.417910447,10169664.930924548,9939429.85553772,0
10590000.0,MERCEDES-BENZ,A 200,2016,103321.0,AUTOMATICO,FLEX,HATCH,CURITIBA,PR,9,0.0,18842433.333333332,14368076.923076924,8430608.695652174,1
10589000.0,JEEP,RENEGADE,2022,81672.0,AUTOMATICO,FLEX,SUV,SAO CAETANO DO SUL,SP,3,-216322.05882352963,13083418.585858585,9799506.052422557,10122714.285714285,0
10589000.0,JEEP,RENEGADE,2022,81672.0,AUTOMATICO,FLEX,SUV,SANTO ANDRE,SP,3,-216322.05882352963,13083418.585858585,9799506.052422557,10063042.537313433,0
10589000.0,FIAT,PULSE,2023,51642.0,AUTOMATICO,FLEX,SUV,LIMEIRA,SP,2,738438.5964912288,8808720.06633499,9799506.052422557,9530000.0,0
10589000.0,FIAT,PULSE,2023,51642.0,AUTOMATICO,FLEX,SUV,MOGI MIRIM,SP,2,738438.5964912288,8808720.06633499,9799506.052422557,9403666.666666666,0
10459000.0,HYUNDAI,HB20S,2023,40556.0,AUTOMATICO,FLEX,SEDAN,SAO PAULO,SP,2,1916026.041666666,8349066.613162119,9799506.052422557,9694394.39163498,0
10455000.0,VOLKSWAGEN,VIRTUS,2023,31500.0,AUTOMATICO,FLEX,SEDAN,SAO PAULO,SP,2,-674954.545454545,10100532.564450474,9799506.052422557,9694394.39163498,0
10439000.0,RENAULT,DUSTER,2023,44466.0,AUTOMATICO,FLEX,SUV,CONTAGEM,MG,2,150707.3170731701,8993171.56626506,10169664.930924548,10400953.781512605,0
10429000.0,CHEVROLET,ONIX,2023,26009.0,AUTOMATICO,FLEX,HATCH,RIO DE JANEIRO,RJ,2,2292998.679245283,9845740.728643216,10632847.154471545,10881728.767123288,0
10419000.0,NISSAN,KICKS,2023,42386.0,AUTOMATICO,FLEX,SUV,MONTES CLAROS,MG,2,-304678.5714285709,10515716.417910447,10169664.930924548,9865000.0,0
10403000.0,NISSAN,KICKS,2022,62729.0,AUTOMATICO,FLEX,SUV,SAO PAULO,SP,3,23888.88888888806,10515716.417910447,9799506.052422557,9694394.39163498,0
10399000.0,RENAULT,DUSTER,2023,48387.0,AUTOMATICO,FLEX,SUV,SAO PAULO,SP,2,110707.3170731701,8993171.56626506,9799506.052422557,9694394.39163498,0
10390000.0,VOLKSWAGEN,T-CROSS,2022,60795.0,AUTOMATICO,FLEX,SUV,SOROCABA,SP,3,-1714095.2380952388,10100532.564450474,9799506.052422557,11105214.814814815,0
10389000.0,HYUNDAI,HB20S,2023,47508.0,AUTOMATICO,FLEX,SEDAN,SAO CAETANO DO SUL,SP,2,1846026.041666666,8349066.613162119,9799506.052422557,10122714.285714285,0
10389000.0,RENAULT,DUSTER,2023,44231.0,AUTOMATICO,FLEX,SUV,GOIANIA,GO,2,100707.3170731701,8993171.56626506,18843937.77027027,19793575.024875622,0
10389000.0,RENAULT,DUSTER,2023,44700.0,AUTOMATICO,FLEX,SUV,RIO VERDE,GO,2,100707.3170731701,8993171.56626506,18843937.77027027,11733920.0,0
10389000.0,RENAULT,DUSTER,2023,48543.0,AUTOMATICO,FLEX,SUV,CONTAGEM,MG,2,100707.3170731701,8993171.56626506,10169664.930924548,10400953.781512605,0
10389000.0,RENAULT,DUSTER,2023,48543.0,AUTOMATICO,FLEX,SUV,CONTAGEM,MG,2,100707.3170731701,8993171.56626506,10169664.930924548,10400953.781512605,0
10379000.0,CHEVROLET,ONIX,2023,12758.0,AUTOMATICO,FLEX,HATCH,SAO PAULO,SP,2,2242998.679245283,9845740.728643216,9799506.052422557,9694394.39163498,0
10379000.0,CHEVROLET,ONIX,2023,12758.0,AUTOMATICO,FLEX,HATCH,SAO PAULO,SP,2,2242998.679245283,9845740.728643216,9799506.052422557,9694394.39163498,0
10259000.0,JEEP,RENEGADE,2023,46979.0,AUTOMATICO,FLEX,SUV,SAO PAULO,SP,2,-1574992.156862745,13083418.585858585,9799506.052422557,9694394.39163498,0
10259000.0,JEEP,RENEGADE,2023,46644.0,AUTOMATICO,FLEX,SUV,SAO PAULO,SP,2,-1574992.156862745,13083418.585858585,9799506.052422557,9694394.39163498,0
10259000.0,JEEP,RENEGADE,2022,47599.0,AUTOMATICO,FLEX,SUV,SAO PAULO,SP,3,-546322.0588235296,13083418.585858585,9799506.052422557,9694394.39163498,0
10259000.0,JEEP,RENEGADE,2022,47047.0,AUTOMATICO,FLEX,SUV,MOGI DAS CRUZES,SP,3,-546322.0588235296,13083418.585858585,9799506.052422557,9029500.0,0
10239000.0,RENAULT,DUSTER,2023,51482.0,AUTOMATICO,FLEX,SUV,BELO HORIZONTE,MG,2,-49292.682926829904,8993171.56626506,10169664.930924548,9939429.85553772,0
10239000.0,JEEP,RENEGADE,2022,48532.0,AUTOMATICO,FLEX,SUV,SAO PAULO,SP,3,-566322.0588235296,13083418.585858585,9799506.052422557,9694394.39163498,0
10239000.0,JEEP,RENEGADE,2022,48532.0,AUTOMATICO,FLEX,SUV,SAO PAULO,SP,3,-566322.0588235296,13083418.585858585,9799506.052422557,9694394.39163498,0
10239000.0,CHEVROLET,ONIX,2023,34757.0,AUTOMATICO,FLEX,HATCH,SAO PAULO,SP,2,2102998.679245283,9845740.728643216,9799506.052422557,9694394.39163498,0
10239000.0,RENAULT,DUSTER,2023,51482.0,AUTOMATICO,FLEX,SUV,BELO HORIZONTE,MG,2,-49292.682926829904,8993171.56626506,10169664.930924548,9939429.85553772,0
10239000.0,JEEP,RENEGADE,2022,48532.0,AUTOMATICO,FLEX,SUV,SAO PAULO,SP,3,-566322.0588235296,13083418.585858585,9799506.052422557,9694394.39163498,0
10579000.0,CHEVROLET,TRACKER,2023,49930.0,AUTOMATICO,FLEX,SUV,NITEROI,RJ,2,-2103331.707317073,9845740.728643216,10632847.154471545,10044714.285714285,0
10579000.0,RENAULT,DUSTER,2023,51005.0,AUTOMATICO,FLEX,SUV,SAO PAULO,SP,2,290707.3170731701,8993171.56626506,9799506.052422557,9694394.39163498,0
10579000.0,RENAULT,DUSTER,2023,50806.0,AUTOMATICO,FLEX,SUV,INDAIATUBA,SP,2,290707.3170731701,8993171.56626506,9799506.052422557,9730615.384615384,0
10579000.0,RENAULT,DUSTER,2023,51005.0,AUTOMATICO,FLEX,SUV,SAO PAULO,SP,2,290707.3170731701,8993171.56626506,9799506.052422557,9694394.39163498,0
10579000.0,RENAULT,DUSTER,2023,51005.0,AUTOMATICO,FLEX,SUV,SAO PAULO,SP,2,290707.3170731701,8993171.56626506,9799506.052422557,9694394.39163498,0
10549000.0,JEEP,RENEGADE,2023,47073.0,AUTOMATICO,FLEX,SUV,SAO PAULO,SP,2,-1284992.156862745,13083418.585858585,9799506.052422557,9694394.39163498,0
10549000.0,CHEVROLET,ONIX,2023,28225.0,AUTOMATICO,FLEX,HATCH,RIO DE JANEIRO,RJ,2,2412998.679245283,9845740.728643216,10632847.154471545,10881728.767123288,0
10549000.0,JEEP,RENEGADE,2022,47827.0,AUTOMATICO,FLEX,SUV,RIO VERDE,GO,3,-256322.05882352963,13083418.585858585,18843937.77027027,11733920.0,0
10539000.0,RENAULT,DUSTER,2023,55845.0,AUTOMATICO,FLEX,SUV,SAO JOSE DOS CAMPOS,SP,2,250707.3170731701,8993171.56626506,9799506.052422557,9303602.564102564,0
10539000.0,RENAULT,DUSTER,2023,55845.0,AUTOMATICO,FLEX,SUV,TAUBATE,SP,2,250707.3170731701,8993171.56626506,9799506.052422557,9331015.151515152,0
10509000.0,RENAULT,DUSTER,2023,51439.0,AUTOMATICO,FLEX,SUV,CAMPINAS,SP,2,220707.3170731701,8993171.56626506,9799506.052422557,9322580.64516129,0
10369000.0,HYUNDAI,HB20S,2023,49160.0,AUTOMATICO,FLEX,SEDAN,SAO CAETANO DO SUL,SP,2,1826026.041666666,8349066.613162119,9799506.052422557,10122714.285714285,0
10359000.0,VOLKSWAGEN,NIVUS,2022,76208.0,AUTOMATICO,FLEX,SUV,SAO PAULO,SP,3,-1155666.666666666,10100532.564450474,9799506.052422557,9694394.39163498,0
10359000.0,CHEVROLET,TRACKER,2023,68398.0,AUTOMATICO,FLEX,SUV,RIO DE JANEIRO,RJ,2,-2323331.707317073,9845740.728643216,10632847.154471545,10881728.767123288,0
10349000.0,CHEVROLET,TRACKER,2023,48383.0,AUTOMATICO,FLEX,SUV,GOIANIA,GO,2,-2333331.707317073,9845740.728643216,18843937.77027027,19793575.024875622,0
10309000.0,RENAULT,DUSTER,2022,59950.0,AUTOMATICO,DIESEL,SUV,SAO CAETANO DO SUL,SP,3,577800.0,8993171.56626506,9799506.052422557,10122714.285714285,0
10299000.0,JEEP,RENEGADE,2023,43701.0,AUTOMATICO,FLEX,SUV,BELO HORIZONTE,MG,2,-1534992.156862745,13083418.585858585,10169664.930924548,9939429.85553772,0
10299000.0,JEEP,RENEGADE,2023,43701.0,AUTOMATICO,FLEX,SUV,CONTAGEM,MG,2,-1534992.156862745,13083418.585858585,10169664.930924548,10400953.781512605,0
10299000.0,VOLKSWAGEN,VIRTUS,2023,46099.0,AUTOMATICO,FLEX,SEDAN,SAO PAULO,SP,2,-830954.545454545,10100532.564450474,9799506.052422557,9694394.39163498,0
10299000.0,JEEP,RENEGADE,2023,43701.0,AUTOMATICO,FLEX,SUV,CONTAGEM,MG,2,-1534992.156862745,13083418.585858585,10169664.930924548,10400953.781512605,0
10290000.0,CHEVROLET,CRUZE,2023,40721.0,AUTOMATICO,FLEX,SEDAN,CARAPICUIBA,SP,2,0.0,9845740.728643216,9799506.052422557,10290000.0,0
10279000.0,JEEP,RENEGADE,2022,45316.0,AUTOMATICO,FLEX,SUV,BELO HORIZONTE,MG,3,-526322.0588235296,13083418.585858585,10169664.930924548,9939429.85553772,0
10279000.0,HYUNDAI,CRETA,2022,44720.0,AUTOMATICO,FLEX,SUV,BELO HORIZONTE,MG,3,-1203690.0,8349066.613162119,10169664.930924548,9939429.85553772,0
10279000.0,JEEP,RENEGADE,2022,45316.0,AUTOMATICO,FLEX,SUV,BELO HORIZONTE,MG,3,-526322.0588235296,13083418.585858585,10169664.930924548,9939429.85553772,0
10279000.0,JEEP,RENEGADE,2022,45316.0,AUTOMATICO,FLEX,SUV,BELO HORIZONTE,MG,3,-526322.0588235296,13083418.585858585,10169664.930924548,9939429.85553772,0
10239000.0,RENAULT,DUSTER,2023,51482.0,AUTOMATICO,FLEX,SUV,CONTAGEM,MG,2,-49292.682926829904,8993171.56626506,10169664.930924548,10400953.781512605,0
10239000.0,RENAULT,DUSTER,2023,51482.0,AUTOMATICO,FLEX,SUV,CONTAGEM,MG,2,-49292.682926829904,8993171.56626506,10169664.930924548,10400953.781512605,0
10239000.0,RENAULT,DUSTER,2023,51482.0,AUTOMATICO,FLEX,SUV,BELO HORIZONTE,MG,2,-49292.682926829904,8993171.56626506,10169664.930924548,9939429.85553772,0
10229000.0,FIAT,PULSE,2023,45437.0,AUTOMATICO,FLEX,SUV,RIO DE JANEIRO,RJ,2,378438.5964912288,8808720.06633499,10632847.154471545,10881728.767123288,0
10229000.0,FIAT,PULSE,2023,45437.0,AUTOMATICO,FLEX,SUV,RIO DE JANEIRO,RJ,2,378438.5964912288,8808720.06633499,10632847.154471545,10881728.767123288,0
10209000.0,FIAT,PULSE,2022,46946.0,AUTOMATICO,FLEX,SUV,RIO DE JANEIRO,RJ,3,106055.55555555597,8808720.06633499,10632847.154471545,10881728.767123288,0
10209000.0,RENAULT,DUSTER,2023,42733.0,AUTOMATICO,FLEX,SUV,RIO DAS OSTRAS,RJ,2,-79292.6829268299,8993171.56626506,10632847.154471545,9986692.307692308,0
10209000.0,FIAT,PULSE,2022,46946.0,AUTOMATICO,FLEX,SUV,ITAGUAI,RJ,3,106055.55555555597,8808720.06633499,10632847.154471545,11195136.363636363,0
10209000.0,FIAT,PULSE,2022,46946.0,AUTOMATICO,FLEX,SUV,RIO DE JANEIRO,RJ,3,106055.55555555597,8808720.06633499,10632847.154471545,10881728.767123288,0
10209000.0,FIAT,PULSE,2022,46946.0,AUTOMATICO,FLEX,SUV,RIO DE JANEIRO,RJ,3,106055.55555555597,8808720.06633499,10632847.154471545,10881728.767123288,0
10209000.0,FIAT,PULSE,2022,46892.0,AUTOMATICO,FLEX,SUV,VOLTA REDONDA,RJ,3,106055.55555555597,8808720.06633499,10632847.154471545,11180666.666666666,0
10209000.0,RENAULT,DUSTER,2023,62192.0,AUTOMATICO,FLEX,SUV,BELO HORIZONTE,MG,2,-79292.6829268299,8993171.56626506,10169664.930924548,9939429.85553772,0
10209000.0,RENAULT,DUSTER,2023,62192.0,AUTOMATICO,FLEX,SUV,BELO HORIZONTE,MG,2,-79292.6829268299,8993171.56626506,10169664.930924548,9939429.85553772,0
10199000.0,FIAT,PULSE,2022,46634.0,AUTOMATICO,FLEX,SUV,SAO PAULO,SP,3,96055.55555555597,8808720.06633499,9799506.052422557,9694394.39163498,0
10195000.0,VOLKSWAGEN,VIRTUS,2023,59632.0,AUTOMATICO,FLEX,SEDAN,SOROCABA,SP,2,-934954.545454545,10100532.564450474,9799506.052422557,11105214.814814815,0
10039000.0,RENAULT,DUSTER,2023,43845.0,AUTOMATICO,FLEX,SUV,SAO PAULO,SP,2,-249292.6829268299,8993171.56626506,9799506.052422557,9694394.39163498,0
10019000.0,RENAULT,DUSTER,2023,44663.0,AUTOMATICO,FLEX,SUV,SAO JOSE DOS CAMPOS,SP,2,-269292.6829268299,8993171.56626506,9799506.052422557,9303602.564102564,0
10019000.0,JEEP,RENEGADE,2023,41272.0,AUTOMATICO,FLEX,SUV,RIO DE JANEIRO,RJ,2,-1814992.156862745,13083418.585858585,10632847.154471545,10881728.767123288,0
10019000.0,RENAULT,DUSTER,2023,45644.0,AUTOMATICO,FLEX,SUV,SAO PAULO,SP,2,-269292.6829268299,8993171.56626506,9799506.052422557,9694394.39163498,0
10019000.0,RENAULT,DUSTER,2023,44723.0,AUTOMATICO,FLEX,SUV,SAO PAULO,SP,2,-269292.6829268299,8993171.56626506,9799506.052422557,9694394.39163498,0
10019000.0,RENAULT,DUSTER,2023,44663.0,AUTOMATICO,FLEX,SUV,TAUBATE,SP,2,-269292.6829268299,8993171.56626506,9799506.052422557,9331015.151515152,0
9999000.0,CHEVROLET,ONIX,2023,16735.0,AUTOMATICO,FLEX,HATCH,CUIABA,MT,2,1862998.679245283,9845740.728643216,11402058.823529411,11479895.833333334,0
9990000.0,NISSAN,KICKS,2022,66777.0,AUTOMATICO,FLEX,SUV,COTIA,SP,3,-389111.11111111194,10515716.417910447,9799506.052422557,11265000.0,0
9990000.0,HONDA,HR-V,2017,37243.0,CVT,FLEX,SUV,ARUJA,SP,8,750000.0,11329637.5,9799506.052422557,10990000.0,0
9990000.0,BMW,328I,2013,97000.0,AUTOMATICO,GASOLINA,SEDAN,SAO PAULO,SP,12,0.0,21954352.83018868,9799506.052422557,9694394.39163498,1
10279000.0,RENAULT,DUSTER,2023,46839.0,AUTOMATICO,FLEX,SUV,BELO HORIZONTE,MG,2,-9292.682926829904,8993171.56626506,10169664.930924548,9939429.85553772,0
10279000.0,HYUNDAI,CRETA,2022,44720.0,AUTOMATICO,FLEX,SUV,BELO HORIZONTE,MG,3,-1203690.0,8349066.613162119,10169664.930924548,9939429.85553772,0
10279000.0,HYUNDAI,CRETA,2022,44720.0,AUTOMATICO,FLEX,SUV,BELO HORIZONTE,MG,3,-1203690.0,8349066.613162119,10169664.930924548,9939429.85553772,0
10279000.0,RENAULT,DUSTER,2023,46839.0,AUTOMATICO,FLEX,SUV,CONTAGEM,MG,2,-9292.682926829904,8993171.56626506,10169664.930924548,10400953.781512605,0
10279000.0,JEEP,RENEGADE,2023,44372.0,AUTOMATICO,FLEX,SUV,CONTAGEM,MG,2,-1554992.156862745,13083418.585858585,10169664.930924548,10400953.781512605,0
10279000.0,RENAULT,DUSTER,2023,46839.0,AUTOMATICO,FLEX,SUV,CONTAGEM,MG,2,-9292.682926829904,8993171.56626506,10169664.930924548,10400953.781512605,0
10269000.0,CHEVROLET,CRUZE,2021,42139.0,AUTOMATICO,FLEX,SEDAN,BELO HORIZONTE,MG,4,-477000.0,9845740.728643216,10169664.930924548,9939429.85553772,0
10269000.0,CHEVROLET,ONIX,2023,5308.0,AUTOMATICO,FLEX,HATCH,SAO PAULO,SP,2,2132998.679245283,9845740.728643216,9799506.052422557,9694394.39163498,0
10269000.0,CHEVROLET,ONIX,2023,5308.0,AUTOMATICO,FLEX,HATCH,SAO PAULO,SP,2,2132998.679245283,9845740.728643216,9799506.052422557,9694394.39163498,0
10269000.0,CHEVROLET,CRUZE,2021,42139.0,AUTOMATICO,FLEX,SEDAN,BELO HORIZONTE,MG,4,-477000.0,9845740.728643216,10169664.930924548,9939429.85553772,0
10259000.0,JEEP,RENEGADE,2023,46979.0,AUTOMATICO,FLEX,SUV,SAO PAULO,SP,2,-1574992.156862745,13083418.585858585,9799506.052422557,9694394.39163498,0
10190000.0,VOLKSWAGEN,NIVUS,2022,58299.0,AUTOMATICO,FLEX,SUV,SAO PAULO,SP,3,-1324666.666666666,10100532.564450474,9799506.052422557,9694394.39163498,0
10189000.0,RENAULT,DUSTER,2023,55710.0,AUTOMATICO,FLEX,SUV,BELO HORIZONTE,MG,2,-99292.6829268299,8993171.56626506,10169664.930924548,9939429.85553772,0
10189000.0,RENAULT,DUSTER,2023,55710.0,AUTOMATICO,FLEX,SUV,BELO HORIZONTE,MG,2,-99292.6829268299,8993171.56626506,10169664.930924548,9939429.85553772,0
10189000.0,RENAULT,DUSTER,2023,55766.0,AUTOMATICO,FLEX,SUV,MONTES CLAROS,MG,2,-99292.6829268299,8993171.56626506,10169664.930924548,9865000.0,0
10159000.0,RENAULT,DUSTER,2023,47508.0,AUTOMATICO,FLEX,SUV,RIO DE JANEIRO,RJ,2,-129292.6829268299,8993171.56626506,10632847.154471545,10881728.767123288,0
10159000.0,RENAULT,DUSTER,2023,47256.0,AUTOMATICO,FLEX,SUV,VOLTA REDONDA,RJ,2,-129292.6829268299,8993171.56626506,10632847.154471545,11180666.666666666,0
10159000.0,RENAULT,DUSTER,2023,47508.0,AUTOMATICO,FLEX,SUV,RIO DE JANEIRO,RJ,2,-129292.6829268299,8993171.56626506,10632847.154471545,10881728.767123288,0
10149000.0,FIAT,PULSE,2022,51253.0,AUTOMATICO,FLEX,SUV,SAO PAULO,SP,3,46055.55555555597,8808720.06633499,9799506.052422557,9694394.39163498,0
10149000.0,FIAT,PULSE,2022,51253.0,AUTOMATICO,FLEX,SUV,SAO PAULO,SP,3,46055.55555555597,8808720.06633499,9799506.052422557,9694394.39163498,0
10139000.0,CHEVROLET,ONIX,2023,20629.0,AUTOMATICO,FLEX,HATCH,SAO CAETANO DO SUL,SP,2,2002998.679245283,9845740.728643216,9799506.052422557,10122714.285714285,0
10109000.0,CHEVROLET,SPIN,2022,48321.0,AUTOMATICO,FLEX,MINIVAN,BETIM,MG,3,26909.090909091756,9845740.728643216,10169664.930924548,10950492.537313433,0
10109000.0,CHEVROLET,SPIN,2022,48321.0,AUTOMATICO,FLEX,MINIVAN,BELO HORIZONTE,MG,3,26909.090909091756,9845740.728643216,10169664.930924548,9939429.85553772,0
10109000.0,CHEVROLET,SPIN,2022,48321.0,AUTOMATICO,FLEX,MINIVAN,CONTAGEM,MG,3,26909.090909091756,9845740.728643216,10169664.930924548,10400953.781512605,0
10109000.0,CHEVROLET,SPIN,2022,48321.0,AUTOMATICO,FLEX,MINIVAN,CONTAGEM,MG,3,26909.090909091756,9845740.728643216,10169664.930924548,10400953.781512605,0
10099000.0,CHEVROLET,ONIX,2023,10457.0,AUTOMATICO,FLEX,HATCH,RIO DE JANEIRO,RJ,2,1962998.679245283,9845740.728643216,10632847.154471545,10881728.767123288,0
10090000.0,RENAULT,DUSTER,2023,48525.0,AUTOMATICO,FLEX,SUV,SAO PAULO,SP,2,-198292.6829268299,8993171.56626506,9799506.052422557,9694394.39163498,0
10089000.0,CHEVROLET,ONIX,2023,20917.0,AUTOMATICO,FLEX,HATCH,RIO DE JANEIRO,RJ,2,1952998.679245283,9845740.728643216,10632847.154471545,10881728.767123288,0
10089000.0,CHEVROLET,ONIX,2023,21917.0,AUTOMATICO,FLEX,HATCH,RIO DE JANEIRO,RJ,2,1952998.679245283,9845740.728643216,10632847.154471545,10881728.767123288,0
10089000.0,CHEVROLET,ONIX,2023,21917.0,AUTOMATICO,FLEX,HATCH,RIO DE JANEIRO,RJ,2,1952998.679245283,9845740.728643216,10632847.154471545,10881728.767123288,0
10089000.0,CHEVROLET,ONIX,2023,21917.0,AUTOMATICO,FLEX,HATCH,RIO DE JANEIRO,RJ,2,1952998.679245283,9845740.728643216,10632847.154471545,10881728.767123288,0
10089000.0,CHEVROLET,ONIX,2023,21917.0,AUTOMATICO,FLEX,HATCH,ITAGUAI,RJ,2,1952998.679245283,9845740.728643216,10632847.154471545,11195136.363636363,0
10069000.0,CHEVROLET,SPIN,2022,52064.0,AUTOMATICO,FLEX,MINIVAN,CONTAGEM,MG,3,-13090.909090908244,9845740.728643216,10169664.930924548,10400953.781512605,0
10049000.0,RENAULT,DUSTER,2022,58123.0,AUTOMATICO,DIESEL,SUV,MOGI MIRIM,SP,3,317800.0,8993171.56626506,9799506.052422557,9403666.666666666,0
10039000.0,RENAULT,DUSTER,2023,43061.0,AUTOMATICO,FLEX,SUV,SAO PAULO,SP,2,-249292.6829268299,8993171.56626506,9799506.052422557,9694394.39163498,0
10039000.0,RENAULT,DUSTER,2023,43845.0,AUTOMATICO,FLEX,SUV,SAO PAULO,SP,2,-249292.6829268299,8993171.56626506,9799506.052422557,9694394.39163498,0
9809000.0,HYUNDAI,HB20S,2023,23275.0,AUTOMATICO,FLEX,SEDAN,SAO PAULO,SP,2,1266026.041666666,8349066.613162119,9799506.052422557,9694394.39163498,0
9790000.0,CHEVROLET,ONIX,2023,5308.0,AUTOMATICO,FLEX,HATCH,SAO PAULO,SP,2,1653998.679245283,9845740.728643216,9799506.052422557,9694394.39163498,0
9790000.0,JEEP,COMPASS,2017,92350.0,AUTOMATICO,FLEX,SUV,SANTO ANDRE,SP,8,-651666.666666666,13083418.585858585,9799506.052422557,10063042.537313433,0
9779000.0,HYUNDAI,HB20S,2023,48077.0,AUTOMATICO,FLEX,SEDAN,RIO VERDE,GO,2,1236026.041666666,8349066.613162119,18843937.77027027,11733920.0,0
9749000.0,HYUNDAI,HB20S,2023,22155.0,AUTOMATICO,FLEX,SEDAN,RIO DE JANEIRO,RJ,2,1206026.041666666,8349066.613162119,10632847.154471545,10881728.767123288,0
